,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
6560,2019,9,22,일,ARP5,ARP1,J,J1612,A,21:05,0,0.040949494
6561,2019,9,22,일,ARP1,ARP5,J,J1612,D,20:05,0,0.02107054
6562,2019,9,22,일,ARP1,ARP8,A,A1708,A,18:10,0,0.08820665
6563,2019,9,22,일,ARP8,ARP1,A,A1708,D,17:20,1,0.25909644
6564,2019,9,22,일,ARP12,ARP1,J,J1634,A,7:50,0,0.02234149
6565,2019,9,22,일,ARP1,ARP12,J,J1634,D,6:50,0,0.06251815
6566,2019,9,22,일,ARP9,ARP1,A,A1733,A,13:30,0,0.061294466
6567,2019,9,22,일,ARP1,ARP9,A,A1733,D,12:35,0,0.14700651
6568,2019,9,22,일,ARP4,ARP1,B,B1851,A,7:50,0,0.01004824
6569,2019,9,22,일,ARP1,ARP4,B,B1851,D,6:50,0,0.03674978
6570,2019,9,22,일,ARP1,ARP9,J,J1337,A,20:50,0,0.11173025
6571,2019,9,22,일,ARP9,ARP1,J,J1337,D,19:50,0,0.10497296
6572,2019,9,22,일,ARP1,ARP9,A,A1734,A,15:00,0,0.12888125
6573,2019,9,22,일,ARP9,ARP1,A,A1734,D,14:05,0,0.11004415
6574,2019,9,22,일,ARP5,ARP1,B,B1891,A,8:10,0,0.050212026
6575,2019,9,22,일,ARP1,ARP12,J,J1635,A,9:25,0,0.07407841
6576,2019,9,22,일,ARP12,ARP1,J,J1635,D,8:25,0,0.12909475
6577,2019,9,22,일,ARP9,ARP1,A,A1735,A,17:15,0,0.15425381
6578,2019,9,22,일,ARP1,ARP9,A,A1735,D,16:20,0,0.10006279
6579,2019,9,22,일,ARP1,ARP5,B,B1891,D,7:10,0,0.02672398
6580,2019,9,22,일,ARP11,ARP1,J,J1538,A,18:05,0,0.06885669
6581,2019,9,22,일,ARP1,ARP11,J,J1538,D,17:10,0,0.07534081
6582,2019,9,22,일,ARP12,ARP1,J,J1636,A,19:20,0,0.08669713
6583,2019,9,22,일,ARP1,ARP12,J,J1636,D,18:20,0,0.078715295
6584,2019,9,22,일,ARP1,ARP5,B,B1892,A,13:35,0,0.016022086
6585,2019,9,22,일,ARP5,ARP1,B,B1892,D,12:35,0,0.051469922
6586,2019,9,22,일,ARP1,ARP12,J,J1637,A,20:55,0,0.1147846
6587,2019,9,22,일,ARP12,ARP1,J,J1637,D,19:55,0,0.109550714
6588,2019,9,22,일,ARP1,ARP9,A,A1736,A,18:45,0,0.15184954
6589,2019,9,22,일,ARP9,ARP1,A,A1736,D,17:50,1,0.1773133
6590,2019,9,22,일,ARP5,ARP1,B,B1893,A,15:15,0,0.074251205
6591,2019,9,22,일,ARP1,ARP5,B,B1893,D,14:15,0,0.09003812
6592,2019,9,22,일,ARP1,ARP5,B,B1894,A,21:00,0,0.02186647
6593,2019,9,22,일,ARP5,ARP1,B,B1894,D,20:00,0,0.041870147
6594,2019,9,22,일,ARP1,ARP11,J,J1539,A,19:40,0,0.0454849
6595,2019,9,22,일,ARP11,ARP1,J,J1539,D,18:45,0,0.06234935
6596,2019,9,22,일,ARP1,ARP5,J,J1605,A,9:50,0,0.024624258
6597,2019,9,22,일,ARP5,ARP1,J,J1605,D,8:50,0,0.068861604
6598,2019,9,22,일,ARP15,ARP2,A,A1532,A,8:00,0,0.016839415
6599,2019,9,22,일,ARP2,ARP15,A,A1532,D,7:00,0,0.042543888
6600,2019,9,22,일,ARP1,ARP2,B,B1828,A,21:55,0,0.10233632
6601,2019,9,22,일,ARP2,ARP1,B,B1828,D,21:00,0,0.10233632
6602,2019,9,22,일,ARP1,ARP2,J,J1107,A,10:40,1,0.18059275
6603,2019,9,22,일,ARP2,ARP1,J,J1107,D,9:40,0,0.08466801
6604,2019,9,22,일,ARP1,ARP2,J,J1127,A,20:40,0,0.09320161
6605,2019,9,22,일,ARP2,ARP1,J,J1127,D,19:40,0,0.104883015
6606,2019,9,22,일,ARP15,ARP2,J,J1411,A,17:40,0,0.14519244
6607,2019,9,22,일,ARP2,ARP15,J,J1411,D,16:30,0,0.15285626
6608,2019,9,22,일,ARP2,ARP15,A,A1533,A,7:30,0,0.11829901
6609,2019,9,22,일,ARP15,ARP2,A,A1533,D,6:30,0,0.1671628
6610,2019,9,22,일,ARP1,ARP2,B,B1816,A,15:55,0,0.103654355
6611,2019,9,22,일,ARP2,ARP1,B,B1816,D,15:00,0,0.103654355
6612,2019,9,22,일,ARP2,ARP1,B,B1829,A,21:35,0,0.048947185
6613,2019,9,22,일,ARP1,ARP2,B,B1829,D,20:30,1,0.18059275
6614,2019,9,22,일,ARP1,ARP2,J,J1115,A,14:40,0,0.16387415
6615,2019,9,22,일,ARP2,ARP1,J,J1115,D,13:40,1,0.18059275
6616,2019,9,22,일,ARP2,ARP1,J,J1128,A,20:05,0,0.08372846
6617,2019,9,22,일,ARP1,ARP2,J,J1128,D,19:00,0,0.08666816
6618,2019,9,22,일,ARP2,ARP10,M,M1351,A,15:00,0,0.12312052
6619,2019,9,22,일,ARP10,ARP2,M,M1351,D,14:00,1,0.18059275
6620,2019,9,22,일,ARP15,ARP2,A,A1534,A,17:30,0,0.13677016
6621,2019,9,22,일,ARP2,ARP15,A,A1534,D,16:30,0,0.16831952
6622,2019,9,22,일,ARP1,ARP2,B,B1802,A,8:55,0,0.028844655
6623,2019,9,22,일,ARP2,ARP1,B,B1802,D,8:00,0,0.028844655
6624,2019,9,22,일,ARP2,ARP1,B,B1817,A,15:25,0,0.14133766
6625,2019,9,22,일,ARP1,ARP2,B,B1817,D,14:30,1,0.18059275
6626,2019,9,22,일,ARP10,ARP2,M,M1352,A,16:30,0,0.15590695
6627,2019,9,22,일,ARP2,ARP10,M,M1352,D,15:30,1,0.18059275
6628,2019,9,22,일,ARP2,ARP1,B,B1803,A,8:25,0,0.054911166
6629,2019,9,22,일,ARP1,ARP2,B,B1803,D,7:30,0,0.050076008
6630,2019,9,22,일,ARP1,ARP2,B,B1818,A,16:55,1,0.18059275
6631,2019,9,22,일,ARP2,ARP1,B,B1818,D,16:00,1,0.18059275
6632,2019,9,22,일,ARP2,ARP1,J,J1116,A,14:05,0,0.04037589
6633,2019,9,22,일,ARP1,ARP2,J,J1116,D,13:00,0,0.11592454
6634,2019,9,22,일,ARP1,ARP2,B,B1804,A,9:55,0,0.07070759
6635,2019,9,22,일,ARP2,ARP1,B,B1804,D,9:00,0,0.07070759
6636,2019,9,22,일,ARP2,ARP1,B,B1819,A,16:25,0,0.16568744
6637,2019,9,22,일,ARP1,ARP2,B,B1819,D,15:30,0,0.14133766
6638,2019,9,22,일,ARP1,ARP2,J,J1117,A,15:40,0,0.12638405
6639,2019,9,22,일,ARP2,ARP1,J,J1117,D,14:40,0,0.16387415
6640,2019,9,22,일,ARP2,ARP1,J,J1118,A,15:05,0,0.031893194
6641,2019,9,22,일,ARP1,ARP2,J,J1118,D,14:00,0,0.04037589
6642,2019,9,22,일,ARP1,ARP2,J,J1129,A,21:40,0,0.06595093
6643,2019,9,22,일,ARP2,ARP1,J,J1129,D,20:40,0,0.09320161
6644,2019,9,22,일,ARP1,ARP2,B,B1820,A,17:55,1,0.1920895
6645,2019,9,22,일,ARP2,ARP1,B,B1820,D,17:00,1,0.1920895
6646,2019,9,22,일,ARP2,ARP1,J,J1130,A,21:05,0,0.03236133
6647,2019,9,22,일,ARP1,ARP2,J,J1130,D,20:00,0,0.08372846
6648,2019,9,22,일,ARP1,ARP2,B,B1806,A,10:55,0,0.07549697
6649,2019,9,22,일,ARP2,ARP1,B,B1806,D,10:00,0,0.07549697
6650,2019,9,22,일,ARP2,ARP1,B,B1821,A,17:25,1,0.18059275
6651,2019,9,22,일,ARP1,ARP2,B,B1821,D,16:30,0,0.16568744
6652,2019,9,22,일,ARP1,ARP2,B,B1830,A,22:25,0,0.021239668
6653,2019,9,22,일,ARP2,ARP1,B,B1830,D,21:30,0,0.10233632
6654,2019,9,22,일,ARP2,ARP1,B,B1831,A,22:25,0,0.012029707
6655,2019,9,22,일,ARP1,ARP2,B,B1831,D,21:30,0,0.048947185
6656,2019,9,22,일,ARP1,ARP2,J,J1119,A,16:40,0,0.10627499
6657,2019,9,22,일,ARP2,ARP1,J,J1119,D,15:40,0,0.12638405
6658,2019,9,22,일,ARP2,ARP1,J,J1132,A,20:45,0,0.08372846
6659,2019,9,22,일,ARP1,ARP2,J,J1132,D,19:40,0,0.08666816
6660,2019,9,22,일,ARP2,ARP1,B,B1807,A,10:25,0,0.07943669
6661,2019,9,22,일,ARP1,ARP2,B,B1807,D,9:30,0,0.043645084
6662,2019,9,22,일,ARP1,ARP2,B,B1822,A,18:55,1,0.18059275
6663,2019,9,22,일,ARP2,ARP1,B,B1822,D,18:00,1,0.18059275
6664,2019,9,22,일,ARP2,ARP1,J,J1120,A,16:05,0,0.07477713
6665,2019,9,22,일,ARP1,ARP2,J,J1120,D,15:00,0,0.031893194
6666,2019,9,22,일,ARP2,ARP15,J,J1404,A,9:30,1,0.17770061
6667,2019,9,22,일,ARP15,ARP2,J,J1404,D,8:25,1,0.24449492
6668,2019,9,22,일,ARP1,ARP2,B,B1808,A,11:55,0,0.14161643
6669,2019,9,22,일,ARP2,ARP1,B,B1808,D,11:00,0,0.14161643
6670,2019,9,22,일,ARP2,ARP1,B,B1823,A,18:25,1,0.18850425
6671,2019,9,22,일,ARP1,ARP2,B,B1823,D,17:30,1,0.18059275
6672,2019,9,22,일,ARP1,ARP2,J,J1121,A,17:40,1,0.17831928
6673,2019,9,22,일,ARP2,ARP1,J,J1121,D,16:40,0,0.10627499
6674,2019,9,22,일,ARP15,ARP2,J,J1405,A,8:10,0,0.022404045
6675,2019,9,22,일,ARP2,ARP15,J,J1405,D,7:05,0,0.035981834
6676,2019,9,22,일,ARP2,ARP1,B,B1809,A,11:25,1,0.18059275
6677,2019,9,22,일,ARP1,ARP2,B,B1809,D,10:30,0,0.07943669
6678,2019,9,22,일,ARP2,ARP15,J,J1406,A,19:30,1,0.30018896
6679,2019,9,22,일,ARP15,ARP2,J,J1406,D,18:25,1,0.18906406
6680,2019,9,22,일,ARP1,ARP2,B,B1824,A,19:55,0,0.16854975
6681,2019,9,22,일,ARP2,ARP1,B,B1824,D,19:00,0,0.16854975
6682,2019,9,22,일,ARP2,ARP1,J,J1110,A,11:05,0,0.15839547
6683,2019,9,22,일,ARP1,ARP2,J,J1110,D,10:00,0,0.11400235
6684,2019,9,22,일,ARP1,ARP2,J,J1123,A,18:40,0,0.14735669
6685,2019,9,22,일,ARP2,ARP1,J,J1123,D,17:40,1,0.17831928
6686,2019,9,22,일,ARP15,ARP2,J,J1407,A,11:55,0,0.093081266
6687,2019,9,22,일,ARP2,ARP15,J,J1407,D,10:50,1,0.18059275
6688,2019,9,22,일,ARP2,ARP1,B,B1811,A,12:25,1,0.18059275
6689,2019,9,22,일,ARP1,ARP2,B,B1811,D,11:30,1,0.18059275
6690,2019,9,22,일,ARP2,ARP1,B,B1825,A,19:25,1,0.20738328
6691,2019,9,22,일,ARP1,ARP2,B,B1825,D,18:30,1,0.18850425
6692,2019,9,22,일,ARP2,ARP1,J,J1104,A,8:05,0,0.026228309
6693,2019,9,22,일,ARP1,ARP2,J,J1104,D,7:00,0,0.008404493
6694,2019,9,22,일,ARP1,ARP2,J,J1111,A,12:40,0,0.10186729
6695,2019,9,22,일,ARP2,ARP1,J,J1111,D,11:40,0,0.1339421
6696,2019,9,22,일,ARP2,ARP1,J,J1124,A,18:05,0,0.06747058
6697,2019,9,22,일,ARP1,ARP2,J,J1124,D,17:00,0,0.06040585
6698,2019,9,22,일,ARP2,ARP15,J,J1408,A,18:20,1,0.18906406
6699,2019,9,22,일,ARP1,ARP2,B,B1812,A,13:55,0,0.10199493
6700,2019,9,22,일,ARP2,ARP1,B,B1812,D,13:00,0,0.10199493
6701,2019,9,22,일,ARP1,ARP2,B,B1826,A,20:55,0,0.15476796
6702,2019,9,22,일,ARP2,ARP1,B,B1826,D,20:00,0,0.15476796
6703,2019,9,22,일,ARP1,ARP2,H,H1207,A,20:25,1,0.30754355
6704,2019,9,22,일,ARP2,ARP1,H,H1207,D,19:30,1,0.3047883
6705,2019,9,22,일,ARP1,ARP2,J,J1105,A,9:40,0,0.08466801
6706,2019,9,22,일,ARP2,ARP1,J,J1105,D,8:40,0,0.05778259
6707,2019,9,22,일,ARP1,ARP2,J,J1125,A,19:40,0,0.104883015
6708,2019,9,22,일,ARP2,ARP1,J,J1125,D,18:40,0,0.14735669
6709,2019,9,22,일,ARP15,ARP2,J,J1408,D,17:15,1,0.3473423
6710,2019,9,22,일,ARP15,ARP2,J,J1409,A,9:10,0,0.048452377
6711,2019,9,22,일,ARP2,ARP15,J,J1409,D,8:05,0,0.022404045
6712,2019,9,22,일,ARP2,ARP15,A,A1531,A,20:20,1,0.18059275
6713,2019,9,22,일,ARP15,ARP2,A,A1531,D,19:20,1,0.622043
6714,2019,9,22,일,ARP2,ARP1,B,B1813,A,13:25,0,0.12115562
6715,2019,9,22,일,ARP1,ARP2,B,B1813,D,12:30,1,0.18059275
6716,2019,9,22,일,ARP2,ARP1,B,B1827,A,20:25,1,0.18059275
6717,2019,9,22,일,ARP1,ARP2,B,B1827,D,19:30,1,0.20738328
6718,2019,9,22,일,ARP2,ARP1,H,H1208,A,20:45,1,0.18059275
6719,2019,9,22,일,ARP1,ARP2,H,H1208,D,19:50,1,0.33530447
6720,2019,9,22,일,ARP2,ARP1,J,J1106,A,9:05,0,0.019786179
6721,2019,9,22,일,ARP1,ARP2,J,J1106,D,8:00,0,0.026228309
6722,2019,9,22,일,ARP2,ARP1,J,J1112,A,12:05,0,0.10317224
6723,2019,9,22,일,ARP1,ARP2,J,J1112,D,11:00,0,0.15839547
6724,2019,9,22,일,ARP2,ARP1,J,J1126,A,19:05,0,0.08666816
6725,2019,9,22,일,ARP1,ARP2,J,J1126,D,18:00,0,0.06747058
6726,2019,9,22,일,ARP1,ARP2,B,B1814,A,14:55,0,0.08699402
6727,2019,9,22,일,ARP2,ARP1,B,B1814,D,14:00,0,0.08699402
6728,2019,9,22,일,ARP1,ARP2,J,J1113,A,13:40,1,0.18059275
6729,2019,9,22,일,ARP2,ARP1,J,J1113,D,12:40,0,0.10186729
6730,2019,9,22,일,ARP2,ARP15,J,J1410,A,20:40,1,0.18059275
6731,2019,9,22,일,ARP15,ARP2,J,J1410,D,19:35,1,0.30018896
6732,2019,9,22,일,ARP3,ARP6,A,A1234,D,15:10,1,0.18059275
6733,2019,9,22,일,ARP1,ARP3,A,A1914,A,10:30,0,0.05355832
6734,2019,9,22,일,ARP3,ARP1,A,A1914,D,9:20,0,0.06597853
6735,2019,9,22,일,ARP3,ARP1,A,A1963,A,16:15,1,0.19882894
6736,2019,9,22,일,ARP1,ARP3,A,A1963,D,15:05,1,0.22745901
6737,2019,9,22,일,ARP1,ARP3,A,A1986,A,21:00,1,0.23242566
6738,2019,9,22,일,ARP3,ARP1,A,A1986,D,19:50,0,0.15921184
6739,2019,9,22,일,ARP3,ARP1,B,B1021,A,16:00,1,0.28176495
6740,2019,9,22,일,ARP1,ARP3,B,B1021,D,14:55,1,0.28176495
6741,2019,9,22,일,ARP3,ARP2,B,B1110,D,14:55,0,0.15214083
6742,2019,9,22,일,ARP5,ARP3,B,B1306,A,18:55,0,0.057242572
6743,2019,9,22,일,ARP3,ARP5,B,B1306,D,17:45,1,0.18343863
6744,2019,9,22,일,ARP1,ARP3,F,F1226,A,19:35,0,0.17012718
6745,2019,9,22,일,ARP3,ARP1,F,F1226,D,18:25,0,0.15117753
6746,2019,9,22,일,ARP3,ARP6,F,F1701,A,8:50,0,0.046963155
6747,2019,9,22,일,ARP6,ARP3,F,F1701,D,7:50,0,0.060042202
6748,2019,9,22,일,ARP3,ARP1,H,H1107,A,10:10,0,0.031237692
6749,2019,9,22,일,ARP1,ARP3,H,H1107,D,9:00,0,0.03406638
6750,2019,9,22,일,ARP3,ARP1,H,H1145,A,18:05,1,0.21634415
6751,2019,9,22,일,ARP1,ARP3,H,H1145,D,16:55,0,0.116936535
6752,2019,9,22,일,ARP3,ARP2,H,H1509,A,13:20,1,0.18059275
6753,2019,9,22,일,ARP4,ARP3,H,H1704,A,15:30,0,0.09976193
6754,2019,9,22,일,ARP3,ARP4,H,H1704,D,14:25,1,0.1815936
6755,2019,9,22,일,ARP1,ARP3,I,I1318,A,14:20,0,0.15214536
6756,2019,9,22,일,ARP3,ARP1,I,I1318,D,13:05,0,0.09726903
6757,2019,9,22,일,ARP1,ARP3,I,I1336,A,22:15,0,0.014403731
6758,2019,9,22,일,ARP3,ARP1,I,I1336,D,21:05,1,0.28176495
6759,2019,9,22,일,ARP3,ARP2,I,I1562,D,10:30,1,0.17650989
6760,2019,9,22,일,ARP3,ARP8,I,I1593,A,12:05,1,0.18059275
6761,2019,9,22,일,ARP8,ARP3,I,I1593,D,11:15,0,0.08108342
6762,2019,9,22,일,ARP2,ARP3,J,J1017,A,21:30,1,0.18059275
6763,2019,9,22,일,ARP3,ARP2,J,J1017,D,20:30,0,0.12191886
6764,2019,9,22,일,ARP3,ARP2,J,J1018,A,19:30,0,0.1333197
6765,2019,9,22,일,ARP2,ARP3,J,J1018,D,18:30,1,0.25611687
6766,2019,9,22,일,ARP3,ARP1,J,J1216,A,11:15,0,0.08855116
6767,2019,9,22,일,ARP1,ARP3,J,J1216,D,10:05,0,0.07089794
6768,2019,9,22,일,ARP3,ARP1,J,J1232,A,14:20,0,0.061585635
6769,2019,9,22,일,ARP1,ARP3,J,J1232,D,13:10,0,0.13638723
6770,2019,9,22,일,ARP3,ARP1,J,J1250,A,17:50,0,0.08116469
6771,2019,9,22,일,ARP1,ARP3,J,J1250,D,16:40,0,0.089621484
6772,2019,9,22,일,ARP1,ARP3,J,J1267,A,22:15,0,0.022879273
6773,2019,9,22,일,ARP3,ARP1,J,J1267,D,21:05,0,0.13649446
6774,2019,9,22,일,ARP3,ARP1,J,J1268,A,22:10,0,0.015064478
6775,2019,9,22,일,ARP1,ARP3,J,J1268,D,21:00,0,0.045628726
6776,2019,9,22,일,ARP3,ARP6,A,A1235,A,18:20,1,0.30272022
6777,2019,9,22,일,ARP6,ARP3,A,A1235,D,17:10,1,0.18041205
6778,2019,9,22,일,ARP3,ARP1,A,A1941,A,12:25,0,0.12271196
6779,2019,9,22,일,ARP1,ARP3,A,A1941,D,11:15,0,0.09616917
6780,2019,9,22,일,ARP1,ARP3,A,A1964,A,18:05,0,0.1650821
6781,2019,9,22,일,ARP3,ARP1,A,A1964,D,16:55,1,0.28176495
6782,2019,9,22,일,ARP3,ARP1,A,A1991,A,20:35,0,0.17317188
6783,2019,9,22,일,ARP1,ARP3,A,A1991,D,19:20,1,0.2604515
6784,2019,9,22,일,ARP3,ARP2,B,B1111,A,14:20,0,0.12246421
6785,2019,9,22,일,ARP2,ARP3,B,B1111,D,13:20,0,0.07251248
6786,2019,9,22,일,ARP2,ARP3,B,B1182,A,14:25,0,0.15214083
6787,2019,9,22,일,ARP3,ARP2,B,B1182,D,13:25,1,0.28176495
6788,2019,9,22,일,ARP3,ARP5,B,B1307,A,17:10,0,0.034910023
6789,2019,9,22,일,ARP5,ARP3,B,B1307,D,16:00,0,0.124929726
6790,2019,9,22,일,ARP3,ARP1,F,F1213,A,13:00,1,0.25231236
6791,2019,9,22,일,ARP1,ARP3,F,F1213,D,11:50,0,0.14494637
6792,2019,9,22,일,ARP3,ARP1,F,F1227,A,19:20,0,0.16097343
6793,2019,9,22,일,ARP1,ARP3,F,F1227,D,18:10,1,0.18059275
6794,2019,9,22,일,ARP6,ARP3,F,F1702,A,9:00,0,0.14774573
6795,2019,9,22,일,ARP3,ARP6,F,F1702,D,8:00,1,0.63344246
6796,2019,9,22,일,ARP1,ARP3,H,H1108,A,12:00,0,0.15269017
6797,2019,9,22,일,ARP3,ARP1,H,H1108,D,10:50,0,0.07593951
6798,2019,9,22,일,ARP1,ARP3,H,H1124,A,19:00,0,0.17242044
6799,2019,9,22,일,ARP3,ARP1,H,H1124,D,17:50,1,0.42049453
6800,2019,9,22,일,ARP1,ARP3,H,H1146,A,19:50,0,0.17242044
6801,2019,9,22,일,ARP3,ARP1,H,H1146,D,18:40,1,0.30000514
6802,2019,9,22,일,ARP2,ARP3,H,H1509,D,12:20,1,0.22423366
6803,2019,9,22,일,ARP3,ARP4,H,H1705,A,17:15,0,0.115394026
6804,2019,9,22,일,ARP4,ARP3,H,H1705,D,16:05,1,0.25160939
6805,2019,9,22,일,ARP3,ARP1,I,I1319,A,14:50,1,0.23147762
6806,2019,9,22,일,ARP1,ARP3,I,I1338,A,22:20,0,0.014403731
6807,2019,9,22,일,ARP3,ARP1,I,I1338,D,21:10,1,0.28176495
6808,2019,9,22,일,ARP3,ARP2,I,I1563,A,13:05,1,0.28619552
6809,2019,9,22,일,ARP2,ARP3,I,I1563,D,12:05,0,0.13044813
6810,2019,9,22,일,ARP3,ARP2,J,J1020,A,20:10,0,0.11047116
6811,2019,9,22,일,ARP2,ARP3,J,J1020,D,19:10,0,0.1333197
6812,2019,9,22,일,ARP1,ARP3,J,J1217,A,11:55,1,0.18031803
6813,2019,9,22,일,ARP3,ARP1,J,J1217,D,10:45,0,0.084982574
6814,2019,9,22,일,ARP1,ARP3,J,J1233,A,15:40,0,0.14824128
6815,2019,9,22,일,ARP3,ARP1,J,J1233,D,14:30,1,0.17632881
6816,2019,9,22,일,ARP6,ARP3,A,A1236,A,21:45,1,0.17591879
6817,2019,9,22,일,ARP3,ARP6,A,A1236,D,20:35,1,0.4242604
6818,2019,9,22,일,ARP3,ARP1,A,A1915,A,9:05,0,0.06696132
6819,2019,9,22,일,ARP1,ARP3,A,A1915,D,7:55,0,0.01725465
6820,2019,9,22,일,ARP3,ARP1,A,A1943,A,13:05,1,0.22596076
6821,2019,9,22,일,ARP1,ARP3,A,A1943,D,11:50,0,0.09616917
6822,2019,9,22,일,ARP1,ARP3,A,A1992,A,21:30,1,0.23242566
6823,2019,9,22,일,ARP3,ARP1,A,A1992,D,20:20,0,0.11977437
6824,2019,9,22,일,ARP1,ARP3,B,B1026,A,10:45,0,0.059522837
6825,2019,9,22,일,ARP3,ARP1,B,B1026,D,9:40,0,0.088626444
6826,2019,9,22,일,ARP2,ARP3,B,B1112,A,17:30,1,0.23526359
6827,2019,9,22,일,ARP3,ARP1,F,F1201,A,7:20,0,0.027782261
6828,2019,9,22,일,ARP1,ARP3,F,F1201,D,6:10,0,0.025852054
6829,2019,9,22,일,ARP1,ARP3,F,F1214,A,14:05,0,0.1630246
6830,2019,9,22,일,ARP3,ARP1,F,F1214,D,13:00,0,0.14937603
6831,2019,9,22,일,ARP1,ARP3,H,H1112,A,12:50,0,0.15269017
6832,2019,9,22,일,ARP3,ARP1,H,H1112,D,11:40,0,0.12811604
6833,2019,9,22,일,ARP3,ARP1,H,H1125,A,17:15,0,0.14287072
6834,2019,9,22,일,ARP1,ARP3,H,H1125,D,16:05,0,0.116936535
6835,2019,9,22,일,ARP3,ARP1,H,H1147,A,21:45,0,0.07090634
6836,2019,9,22,일,ARP1,ARP3,H,H1147,D,20:35,0,0.0947628
6837,2019,9,22,일,ARP2,ARP3,H,H1510,A,16:35,0,0.16078535
6838,2019,9,22,일,ARP3,ARP2,H,H1510,D,15:30,1,0.18059275
6839,2019,9,22,일,ARP4,ARP3,H,H1706,A,19:10,0,0.17395523
6840,2019,9,22,일,ARP3,ARP4,H,H1706,D,18:15,1,0.18059275
6841,2019,9,22,일,ARP1,ARP3,I,I1319,D,13:35,1,0.1975522
6842,2019,9,22,일,ARP3,ARP1,I,I1339,A,20:50,0,0.092227936
6843,2019,9,22,일,ARP1,ARP3,I,I1339,D,19:35,1,0.20843282
6844,2019,9,22,일,ARP2,ARP3,I,I1564,A,14:05,1,0.33701873
6845,2019,9,22,일,ARP3,ARP2,I,I1564,D,12:50,0,0.123092115
6846,2019,9,22,일,ARP8,ARP3,I,I1594,A,19:55,1,0.18622568
6847,2019,9,22,일,ARP3,ARP8,I,I1594,D,19:05,1,0.18622568
6848,2019,9,22,일,ARP3,ARP1,J,J1218,A,11:50,0,0.08855116
6849,2019,9,22,일,ARP1,ARP3,J,J1218,D,10:40,0,0.07089794
6850,2019,9,22,일,ARP1,ARP3,J,J1251,A,19:15,0,0.10332635
6851,2019,9,22,일,ARP3,ARP1,J,J1251,D,18:05,1,0.2212061
6852,2019,9,22,일,ARP1,ARP3,A,A1406,A,12:05,0,0.12407932
6853,2019,9,22,일,ARP3,ARP1,A,A1406,D,10:55,0,0.05355832
6854,2019,9,22,일,ARP3,ARP1,A,A1407,A,13:55,1,0.22596076
6855,2019,9,22,일,ARP1,ARP3,A,A1407,D,12:45,0,0.12271196
6856,2019,9,22,일,ARP1,ARP3,A,A1916,A,11:00,0,0.13282764
6857,2019,9,22,일,ARP3,ARP1,A,A1916,D,9:50,0,0.06597853
6858,2019,9,22,일,ARP3,ARP1,A,A1967,A,16:55,1,0.19882894
6859,2019,9,22,일,ARP3,ARP2,B,B1112,D,16:30,1,0.50770557
6860,2019,9,22,일,ARP3,ARP2,B,B1113,A,15:55,0,0.11900258
6861,2019,9,22,일,ARP2,ARP3,B,B1113,D,15:00,0,0.11900258
6862,2019,9,22,일,ARP1,ARP3,F,F1202,A,9:15,0,0.10065055
6863,2019,9,22,일,ARP3,ARP1,F,F1202,D,8:10,0,0.0976975
6864,2019,9,22,일,ARP3,ARP1,F,F1215,A,14:05,0,0.17203799
6865,2019,9,22,일,ARP1,ARP3,F,F1215,D,12:55,0,0.14459592
6866,2019,9,22,일,ARP1,ARP3,F,F1228,A,20:55,0,0.0597398
6867,2019,9,22,일,ARP3,ARP1,F,F1228,D,19:45,0,0.17012718
6868,2019,9,22,일,ARP3,ARP6,F,F1703,A,18:05,1,0.23958376
6869,2019,9,22,일,ARP6,ARP3,F,F1703,D,17:05,1,0.18059275
6870,2019,9,22,일,ARP3,ARP1,H,H1113,A,12:30,0,0.12015578
6871,2019,9,22,일,ARP1,ARP3,H,H1113,D,11:35,0,0.13829228
6872,2019,9,22,일,ARP1,ARP3,H,H1126,A,21:10,1,0.25540087
6873,2019,9,22,일,ARP3,ARP1,H,H1126,D,20:00,1,0.21697491
6874,2019,9,22,일,ARP3,ARP2,H,H1511,A,15:35,1,0.5396254
6875,2019,9,22,일,ARP2,ARP3,H,H1511,D,14:30,1,0.3873142
6876,2019,9,22,일,ARP3,ARP6,H,H1801,A,12:20,1,0.18059275
6877,2019,9,22,일,ARP6,ARP3,H,H1801,D,11:15,0,0.1464513
6878,2019,9,22,일,ARP1,ARP3,I,I1320,A,15:00,1,0.2772093
6879,2019,9,22,일,ARP3,ARP1,I,I1320,D,13:45,0,0.09726903
6880,2019,9,22,일,ARP1,ARP3,I,I1340,A,22:00,0,0.014403731
6881,2019,9,22,일,ARP3,ARP2,I,I1565,A,15:00,1,0.18059275
6882,2019,9,22,일,ARP2,ARP3,I,I1565,D,14:00,1,0.18722835
6883,2019,9,22,일,ARP3,ARP8,I,I1595,A,21:30,0,0.10447329
6884,2019,9,22,일,ARP8,ARP3,I,I1595,D,20:40,0,0.0754734
6885,2019,9,22,일,ARP2,ARP3,J,J1021,A,22:05,0,0.10331169
6886,2019,9,22,일,ARP3,ARP2,J,J1021,D,21:05,1,0.18059275
6887,2019,9,22,일,ARP1,ARP3,J,J1219,A,12:20,0,0.052817672
6888,2019,9,22,일,ARP3,ARP1,J,J1219,D,11:10,1,0.18031803
6889,2019,9,22,일,ARP1,ARP3,J,J1255,A,19:25,0,0.10332635
6890,2019,9,22,일,ARP3,ARP1,J,J1255,D,18:15,1,0.2212061
